# Lensing power spectrum, taken from the Planck PR2
# We extrapolated the multipoles 0-7 because they are set to zero
# in the original release
Cl,ell
1.9242e-21,1.7190e+03
1.9177e-21,1.7200e+03
1.9113e-21,1.7210e+03
1.9049e-21,1.7220e+03
1.8986e-21,1.7230e+03
1.8922e-21,1.7240e+03
1.8859e-21,1.7250e+03
1.8795e-21,1.7260e+03
1.8733e-21,1.7270e+03
1.8671e-21,1.7280e+03
1.8608e-21,1.7290e+03
1.8546e-21,1.7300e+03
1.8484e-21,1.7310e+03
1.8423e-21,1.7320e+03
1.8361e-21,1.7330e+03
1.8300e-21,1.7340e+03
1.8240e-21,1.7350e+03
1.8179e-21,1.7360e+03
1.8119e-21,1.7370e+03
1.8058e-21,1.7380e+03
1.7999e-21,1.7390e+03
1.7939e-21,1.7400e+03
1.7880e-21,1.7410e+03
1.7820e-21,1.7420e+03
1.7762e-21,1.7430e+03
1.7703e-21,1.7440e+03
1.7644e-21,1.7450e+03
1.7586e-21,1.7460e+03
1.7527e-21,1.7470e+03
1.7470e-21,1.7480e+03
1.7413e-21,1.7490e+03
1.7355e-21,1.7500e+03
1.7298e-21,1.7510e+03
1.7240e-21,1.7520e+03
1.7184e-21,1.7530e+03
1.7127e-21,1.7540e+03
1.7071e-21,1.7550e+03
1.7015e-21,1.7560e+03
1.6959e-21,1.7570e+03
1.6903e-21,1.7580e+03
1.6848e-21,1.7590e+03
1.6792e-21,1.7600e+03
1.6737e-21,1.7610e+03
1.6683e-21,1.7620e+03
1.6628e-21,1.7630e+03
1.6574e-21,1.7640e+03
1.6520e-21,1.7650e+03
1.6465e-21,1.7660e+03
1.6412e-21,1.7670e+03
1.6358e-21,1.7680e+03
1.6305e-21,1.7690e+03
1.6252e-21,1.7700e+03
1.6199e-21,1.7710e+03
1.6146e-21,1.7720e+03
1.6093e-21,1.7730e+03
1.6041e-21,1.7740e+03
1.5989e-21,1.7750e+03
1.5937e-21,1.7760e+03
1.5885e-21,1.7770e+03
1.5833e-21,1.7780e+03
1.5782e-21,1.7790e+03
1.5731e-21,1.7800e+03
1.5680e-21,1.7810e+03
1.5629e-21,1.7820e+03
1.5578e-21,1.7830e+03
1.5528e-21,1.7840e+03
1.5478e-21,1.7850e+03
1.5428e-21,1.7860e+03
1.5378e-21,1.7870e+03
1.5328e-21,1.7880e+03
1.5278e-21,1.7890e+03
1.5229e-21,1.7900e+03
1.5180e-21,1.7910e+03
1.5131e-21,1.7920e+03
1.5083e-21,1.7930e+03
1.5034e-21,1.7940e+03
1.4985e-21,1.7950e+03
1.4937e-21,1.7960e+03
1.4889e-21,1.7970e+03
1.4841e-21,1.7980e+03
1.4794e-21,1.7990e+03
1.4746e-21,1.8000e+03
1.4699e-21,1.8010e+03
1.4652e-21,1.8020e+03
1.4605e-21,1.8030e+03
1.4558e-21,1.8040e+03
1.4511e-21,1.8050e+03
1.4465e-21,1.8060e+03
1.4419e-21,1.8070e+03
1.4373e-21,1.8080e+03
1.4326e-21,1.8090e+03
1.4281e-21,1.8100e+03
1.4235e-21,1.8110e+03
1.4190e-21,1.8120e+03
1.4145e-21,1.8130e+03
1.4100e-21,1.8140e+03
1.4055e-21,1.8150e+03
1.4010e-21,1.8160e+03
1.3965e-21,1.8170e+03
1.3921e-21,1.8180e+03
1.3876e-21,1.8190e+03
1.3833e-21,1.8200e+03
1.3789e-21,1.8210e+03
1.3745e-21,1.8220e+03
1.3701e-21,1.8230e+03
1.3658e-21,1.8240e+03
1.3615e-21,1.8250e+03
1.3571e-21,1.8260e+03
1.3529e-21,1.8270e+03
1.3485e-21,1.8280e+03
1.3443e-21,1.8290e+03
1.3400e-21,1.8300e+03
1.3358e-21,1.8310e+03
1.3316e-21,1.8320e+03
1.3274e-21,1.8330e+03
1.3232e-21,1.8340e+03
1.3190e-21,1.8350e+03
1.3149e-21,1.8360e+03
1.3107e-21,1.8370e+03
1.3066e-21,1.8380e+03
1.3025e-21,1.8390e+03
1.2984e-21,1.8400e+03
1.2943e-21,1.8410e+03
1.2903e-21,1.8420e+03
1.2862e-21,1.8430e+03
1.2822e-21,1.8440e+03
1.2781e-21,1.8450e+03
1.2741e-21,1.8460e+03
1.2701e-21,1.8470e+03
1.2662e-21,1.8480e+03
1.2622e-21,1.8490e+03
1.2583e-21,1.8500e+03
1.2543e-21,1.8510e+03
1.2504e-21,1.8520e+03
1.2465e-21,1.8530e+03
1.2426e-21,1.8540e+03
1.2387e-21,1.8550e+03
1.2348e-21,1.8560e+03
1.2310e-21,1.8570e+03
1.2272e-21,1.8580e+03
1.2234e-21,1.8590e+03
1.2195e-21,1.8600e+03
1.2158e-21,1.8610e+03
1.2120e-21,1.8620e+03
1.2082e-21,1.8630e+03
1.2045e-21,1.8640e+03
1.2007e-21,1.8650e+03
1.1970e-21,1.8660e+03
1.1933e-21,1.8670e+03
1.1896e-21,1.8680e+03
1.1859e-21,1.8690e+03
1.1822e-21,1.8700e+03
1.1786e-21,1.8710e+03
1.1749e-21,1.8720e+03
1.1713e-21,1.8730e+03
1.1677e-21,1.8740e+03
1.1640e-21,1.8750e+03
1.1604e-21,1.8760e+03
1.1569e-21,1.8770e+03
1.1533e-21,1.8780e+03
1.1498e-21,1.8790e+03
1.1462e-21,1.8800e+03
1.1427e-21,1.8810e+03
1.1392e-21,1.8820e+03
1.1356e-21,1.8830e+03
1.1321e-21,1.8840e+03
1.1287e-21,1.8850e+03
1.1252e-21,1.8860e+03
1.1217e-21,1.8870e+03
1.1183e-21,1.8880e+03
1.1149e-21,1.8890e+03
1.1115e-21,1.8900e+03
1.1081e-21,1.8910e+03
1.1046e-21,1.8920e+03
1.1013e-21,1.8930e+03
1.0979e-21,1.8940e+03
1.0946e-21,1.8950e+03
1.0912e-21,1.8960e+03
1.0879e-21,1.8970e+03
1.0846e-21,1.8980e+03
1.0813e-21,1.8990e+03
1.0779e-21,1.9000e+03
1.0746e-21,1.9010e+03
1.0714e-21,1.9020e+03
1.0681e-21,1.9030e+03
1.0648e-21,1.9040e+03
1.0616e-21,1.9050e+03
1.0584e-21,1.9060e+03
1.0552e-21,1.9070e+03
1.0520e-21,1.9080e+03
1.0488e-21,1.9090e+03
1.0456e-21,1.9100e+03
1.0424e-21,1.9110e+03
1.0392e-21,1.9120e+03
1.0361e-21,1.9130e+03
1.0329e-21,1.9140e+03
1.0298e-21,1.9150e+03
1.0267e-21,1.9160e+03
1.0236e-21,1.9170e+03
1.0205e-21,1.9180e+03
1.0174e-21,1.9190e+03
1.0143e-21,1.9200e+03
1.0113e-21,1.9210e+03
1.0082e-21,1.9220e+03
1.0052e-21,1.9230e+03
1.0022e-21,1.9240e+03
9.9912e-22,1.9250e+03
9.9613e-22,1.9260e+03
9.9311e-22,1.9270e+03
9.9014e-22,1.9280e+03
9.8714e-22,1.9290e+03
9.8419e-22,1.9300e+03
9.8121e-22,1.9310e+03
9.7828e-22,1.9320e+03
9.7531e-22,1.9330e+03
9.7240e-22,1.9340e+03
9.6949e-22,1.9350e+03
9.6656e-22,1.9360e+03
9.6367e-22,1.9370e+03
9.6079e-22,1.9380e+03
9.5792e-22,1.9390e+03
9.5507e-22,1.9400e+03
9.5217e-22,1.9410e+03
9.4933e-22,1.9420e+03
9.4650e-22,1.9430e+03
9.4367e-22,1.9440e+03
9.4086e-22,1.9450e+03
9.3805e-22,1.9460e+03
9.3525e-22,1.9470e+03
9.3246e-22,1.9480e+03
9.2968e-22,1.9490e+03
9.2690e-22,1.9500e+03
9.2414e-22,1.9510e+03
9.2138e-22,1.9520e+03
9.1868e-22,1.9530e+03
9.1594e-22,1.9540e+03
9.1321e-22,1.9550e+03
9.1048e-22,1.9560e+03
9.0777e-22,1.9570e+03
9.0510e-22,1.9580e+03
9.0241e-22,1.9590e+03
8.9972e-22,1.9600e+03
8.9708e-22,1.9610e+03
8.9440e-22,1.9620e+03
8.9178e-22,1.9630e+03
8.8912e-22,1.9640e+03
8.8651e-22,1.9650e+03
8.8387e-22,1.9660e+03
8.8128e-22,1.9670e+03
8.7865e-22,1.9680e+03
8.7607e-22,1.9690e+03
8.7346e-22,1.9700e+03
8.7090e-22,1.9710e+03
8.6831e-22,1.9720e+03
8.6576e-22,1.9730e+03
8.6322e-22,1.9740e+03
8.6069e-22,1.9750e+03
8.5813e-22,1.9760e+03
8.5561e-22,1.9770e+03
8.5311e-22,1.9780e+03
8.5061e-22,1.9790e+03
8.4811e-22,1.9800e+03
8.4559e-22,1.9810e+03
8.4311e-22,1.9820e+03
8.4064e-22,1.9830e+03
8.3818e-22,1.9840e+03
8.3572e-22,1.9850e+03
8.3327e-22,1.9860e+03
8.3083e-22,1.9870e+03
8.2840e-22,1.9880e+03
8.2597e-22,1.9890e+03
8.2355e-22,1.9900e+03
8.2114e-22,1.9910e+03
8.1878e-22,1.9920e+03
8.1638e-22,1.9930e+03
8.1399e-22,1.9940e+03
8.1161e-22,1.9950e+03
8.0923e-22,1.9960e+03
8.0690e-22,1.9970e+03
8.0454e-22,1.9980e+03
8.0218e-22,1.9990e+03
7.9987e-22,2.0000e+03
7.9753e-22,2.0010e+03
7.9520e-22,2.0020e+03
7.9291e-22,2.0030e+03
7.9059e-22,2.0040e+03
7.8831e-22,2.0050e+03
7.8601e-22,2.0060e+03
7.8375e-22,2.0070e+03
7.8145e-22,2.0080e+03
7.7921e-22,2.0090e+03
7.7693e-22,2.0100e+03
7.7469e-22,2.0110e+03
7.7242e-22,2.0120e+03
7.7020e-22,2.0130e+03
7.6799e-22,2.0140e+03
7.6574e-22,2.0150e+03
7.6354e-22,2.0160e+03
7.6134e-22,2.0170e+03
7.5916e-22,2.0180e+03
7.5694e-22,2.0190e+03
7.5476e-22,2.0200e+03
7.5259e-22,2.0210e+03
7.5043e-22,2.0220e+03
7.4827e-22,2.0230e+03
7.4612e-22,2.0240e+03
7.4394e-22,2.0250e+03
7.4180e-22,2.0260e+03
7.3967e-22,2.0270e+03
7.3754e-22,2.0280e+03
7.3542e-22,2.0290e+03
7.3331e-22,2.0300e+03
7.3120e-22,2.0310e+03
7.2910e-22,2.0320e+03
7.2704e-22,2.0330e+03
7.2496e-22,2.0340e+03
7.2287e-22,2.0350e+03
7.2080e-22,2.0360e+03
7.1873e-22,2.0370e+03
7.1666e-22,2.0380e+03
7.1464e-22,2.0390e+03
7.1259e-22,2.0400e+03
7.1054e-22,2.0410e+03
7.0850e-22,2.0420e+03
7.0650e-22,2.0430e+03
7.0448e-22,2.0440e+03
7.0245e-22,2.0450e+03
7.0047e-22,2.0460e+03
6.9846e-22,2.0470e+03
