# Effective beam window function
# The map is already deconvolved by the pixel window,
# so the window function here is the only correction needed.
Bl,ell
0.1571641,3206
0.15703464,3207
0.15690386,3208
0.15677415,3209
0.15665135,3210
0.15652765,3211
0.15641725,3212
0.15629451,3213
0.15616259,3214
0.15604767,3215
0.15593751,3216
0.15581809,3217
0.15569796,3218
0.1555817,3219
0.1554665,3220
0.15534036,3221
0.1552143,3222
0.1550897,3223
0.15498109,3224
0.15485823,3225
0.15473226,3226
0.15460977,3227
0.15448022,3228
0.15435813,3229
0.15422769,3230
0.1541075,3231
0.1539825,3232
0.15386277,3233
0.15374604,3234
0.15362321,3235
0.15350588,3236
0.15338196,3237
0.15326668,3238
0.1531432,3239
0.15303573,3240
0.1529131,3241
0.15280473,3242
0.15268616,3243
0.15257214,3244
0.15245129,3245
0.15232421,3246
0.15220168,3247
0.15208383,3248
0.1519565,3249
0.15183404,3250
0.15170795,3251
0.1515938,3252
0.15147889,3253
0.15137047,3254
0.15124749,3255
0.15113193,3256
0.151027,3257
0.15091856,3258
0.15080492,3259
0.15070249,3260
0.15059921,3261
0.15049577,3262
0.15038277,3263
0.15027267,3264
0.15016983,3265
0.1500646,3266
0.14994766,3267
0.14982913,3268
0.14972298,3269
0.14959888,3270
0.1494774,3271
0.14936167,3272
0.14924997,3273
0.1491336,3274
0.14901687,3275
0.14890125,3276
0.1487803,3277
0.14866701,3278
0.14855807,3279
0.14843793,3280
0.14834085,3281
0.14823124,3282
0.14812423,3283
0.14802304,3284
0.14792895,3285
0.14781515,3286
0.14770411,3287
0.14761317,3288
0.14752306,3289
0.14742546,3290
0.1473132,3291
0.1472084,3292
0.1471046,3293
0.14700112,3294
0.14689595,3295
0.14678575,3296
0.14668109,3297
0.14657229,3298
0.14646661,3299
0.14636154,3300
0.1462631,3301
0.14616339,3302
0.14605792,3303
0.14595687,3304
0.14585789,3305
0.14575835,3306
0.14566319,3307
0.1455574,3308
0.14545786,3309
0.1453686,3310
0.14527424,3311
0.14518327,3312
0.145086,3313
0.14498553,3314
0.14489587,3315
0.14480028,3316
0.14469846,3317
0.1445956,3318
0.14450723,3319
0.14440107,3320
0.14430942,3321
0.14422463,3322
0.14414321,3323
0.1440532,3324
0.14396396,3325
0.1438682,3326
0.14377925,3327
0.1437025,3328
0.14361677,3329
0.14353499,3330
0.14346139,3331
0.14338335,3332
0.14331388,3333
0.14323589,3334
0.14315909,3335
0.14307827,3336
0.1430154,3337
0.14294659,3338
0.1428693,3339
0.14278415,3340
0.14269926,3341
0.14263228,3342
0.14256059,3343
0.14248371,3344
0.14240769,3345
0.1423255,3346
0.14224565,3347
0.14217003,3348
0.1420922,3349
0.14202343,3350
0.14195362,3351
0.14188144,3352
0.1418151,3353
0.14174451,3354
0.14167479,3355
0.14159702,3356
0.14152732,3357
0.14144681,3358
0.14137946,3359
0.14131393,3360
0.1412491,3361
0.14117408,3362
0.1410936,3363
0.14102325,3364
0.14096333,3365
0.14089374,3366
0.14082298,3367
0.1407512,3368
0.14068788,3369
0.14061277,3370
0.140545,3371
0.14047354,3372
0.14040163,3373
0.1403226,3374
0.14026296,3375
0.14019883,3376
0.14012195,3377
0.14006585,3378
0.14001845,3379
0.13995063,3380
0.13989726,3381
0.1398395,3382
0.1397786,3383
0.1397174,3384
0.13966097,3385
0.13960984,3386
0.13955314,3387
0.13949022,3388
0.13943113,3389
0.13937789,3390
0.13932343,3391
0.13927823,3392
0.13922645,3393
0.13917127,3394
0.13912243,3395
0.13908538,3396
0.13903779,3397
0.1390019,3398
0.13896067,3399
0.13891542,3400
0.13885881,3401
0.13880816,3402
0.13875647,3403
0.13869789,3404
0.13864,3405
0.13858128,3406
0.13852848,3407
0.1384692,3408
0.13841087,3409
0.13835007,3410
0.13829799,3411
0.13822815,3412
0.13816288,3413
0.13810284,3414
0.1380404,3415
0.13796023,3416
0.13788152,3417
0.13781348,3418
0.13773428,3419
0.13764466,3420
0.13756308,3421
0.13748536,3422
0.13740268,3423
0.13731991,3424
0.13723172,3425
0.13712692,3426
0.13703288,3427
0.13695125,3428
0.13686277,3429
0.13674824,3430
0.13666332,3431
0.13656548,3432
0.13646968,3433
0.13637003,3434
0.13626884,3435
0.1361662,3436
0.13605285,3437
0.13594231,3438
0.13584158,3439
0.13574181,3440
0.13563716,3441
0.13552998,3442
0.1354248,3443
0.13530391,3444
0.13519256,3445
0.13506594,3446
0.13493083,3447
0.13481238,3448
0.13468625,3449
0.13455296,3450
0.13443266,3451
0.13430999,3452
0.1341784,3453
0.13404348,3454
0.13391072,3455
0.13378617,3456
0.13365155,3457
0.13351113,3458
0.13337526,3459
0.13324636,3460
0.13310839,3461
0.13295977,3462
0.13282597,3463
0.13268831,3464
0.13254133,3465
0.13239747,3466
0.13225928,3467
0.13211727,3468
0.1319663,3469
0.1318212,3470
0.13167423,3471
0.13152765,3472
0.13136427,3473
0.13121583,3474
0.13105893,3475
0.13090198,3476
0.13074215,3477
0.13058905,3478
0.13043052,3479
0.13025661,3480
0.13010496,3481
0.12993556,3482
0.12976561,3483
0.1295962,3484
0.12942293,3485
0.12924948,3486
0.12907968,3487
0.12890878,3488
0.12873031,3489
0.12854369,3490
0.12836868,3491
0.12817746,3492
0.12798862,3493
0.12779993,3494
0.12761272,3495
0.12742579,3496
0.1272392,3497
0.12705772,3498
0.12685195,3499
0.1266511,3500
0.12645961,3501
0.1262551,3502
0.1260477,3503
0.12585005,3504
0.1256469,3505
0.12543641,3506
0.1252166,3507
0.1250074,3508
0.1248086,3509
0.12459072,3510
0.12437523,3511
0.12416149,3512
0.123954974,3513
0.12373222,3514
0.12352701,3515
0.12330623,3516
0.12309182,3517
0.12287348,3518
0.12265531,3519
0.12243323,3520
0.1222045,3521
0.121981986,3522
0.12174931,3523
0.12152453,3524
0.12128811,3525
0.12105195,3526
0.12082986,3527
0.120603025,3528
0.120369114,3529
0.120129324,3530
0.119900905,3531
0.119662955,3532
0.119431235,3533
0.119192414,3534
0.11895181,3535
0.118707635,3536
0.11847371,3537
0.11822796,3538
0.11798093,3539
0.11774377,3540
0.11751324,3541
0.11726054,3542
0.11702359,3543
0.11677878,3544
0.11653315,3545
0.1162777,3546
0.11601061,3547
0.115748785,3548
0.115477726,3549
0.11522378,3550
0.11496276,3551
0.11469927,3552
0.11442972,3553
0.114157975,3554
0.11387959,3555
0.11360973,3556
0.11333906,3557
0.113074616,3558
0.112795666,3559
0.112508334,3560
0.1122305,3561
0.11195532,3562
0.11167415,3563
0.11138516,3564
0.11110648,3565
0.110820465,3566
0.1105366,3567
0.1102558,3568
0.10996939,3569
0.109674506,3570
0.10937933,3571
0.10908046,3572
0.108787715,3573
0.10849443,3574
0.108200304,3575
0.107911296,3576
0.10762392,3577
0.10731224,3578
0.107025,3579
0.10671794,3580
0.106432095,3581
0.10614353,3582
0.10584944,3583
0.10555274,3584
0.105268784,3585
0.10498515,3586
0.104709156,3587
0.104408935,3588
0.104125634,3589
0.103839606,3590
0.10355175,3591
0.10324637,3592
0.10295852,3593
0.10265438,3594
0.102352716,3595
0.10204017,3596
0.101741165,3597
0.10143749,3598
0.101139165,3599
0.10083475,3600
0.10053266,3601
0.10021839,3602
0.0998974,3603
0.0995734,3604
0.09926618,3605
0.09895191,3606
0.09863551,3607
0.09831324,3608
0.09798485,3609
0.097660534,3610
0.09733777,3611
0.09702115,3612
0.0966982,3613
0.09638318,3614
0.09606213,3615
0.09573989,3616
0.09540487,3617
0.09509183,3618
0.09475705,3619
0.09442434,3620
0.09409315,3621
0.0937699,3622
0.09345363,3623
0.09312941,3624
0.09280466,3625
0.09248037,3626
0.0921588,3627
0.091831096,3628
0.091520496,3629
0.09119624,3630
0.09088726,3631
0.090564504,3632
0.09023813,3633
0.08991284,3634
0.089595765,3635
0.08927689,3636
0.08894391,3637
0.08860875,3638
0.08828792,3639
0.087952204,3640
0.08761562,3641
0.08727981,3642
0.08695336,3643
0.08661373,3644
0.08628098,3645
0.08594651,3646
0.08561339,3647
0.08526818,3648
0.08493453,3649
0.08459364,3650
0.08425333,3651
0.08390937,3652
0.08356972,3653
0.08323266,3654
0.082902245,3655
0.08255746,3656
0.082222916,3657
0.08187583,3658
0.08153695,3659
0.08120208,3660
0.08087252,3661
0.08054179,3662
0.08020173,3663
0.07986268,3664
0.07951608,3665
0.07918499,3666
0.07884993,3667
0.07851703,3668
0.07817434,3669
0.07784165,3670
0.07751332,3671
0.07718774,3672
0.07685718,3673
0.07652537,3674
0.076190785,3675
0.07586165,3676
0.07552427,3677
0.075185254,3678
0.07485022,3679
0.07451676,3680
0.07417552,3681
0.073841654,3682
0.0735065,3683
0.07316969,3684
0.07283641,3685
0.072494395,3686
0.07214582,3687
0.07180317,3688
0.07146778,3689
0.07112323,3690
0.07078329,3691
0.07044921,3692
0.07010616,3693
0.06976859,3694
0.069428325,3695
0.069093116,3696
0.06874888,3697
0.06841334,3698
0.068073206,3699
0.067730315,3700
0.06738503,3701
0.06704458,3702
0.06669122,3703
0.0663502,3704
0.06600308,3705
0.0656604,3706
0.06532386,3707
0.06497795,3708
0.06464378,3709
0.0643101,3710
0.06397109,3711
0.06363255,3712
0.0632928,3713
0.06295813,3714
0.062630765,3715
0.06230021,3716
0.06196887,3717
0.061633747,3718
0.061306857,3719
0.060976095,3720
0.060649563,3721
0.06031194,3722
0.0599802,3723
0.059645247,3724
0.0593113,3725
0.058975693,3726
0.058644045,3727
0.05831637,3728
0.0579878,3729
0.0576602,3730
0.057329673,3731
0.056999125,3732
0.056665413,3733
0.056330003,3734
0.056000333,3735
0.055666544,3736
0.05533837,3737
0.055005435,3738
0.054680392,3739
0.05434583,3740
0.054011967,3741
0.053679243,3742
0.05334641,3743
0.053012133,3744
0.052679833,3745
0.05234978,3746
0.052011345,3747
0.051675357,3748
0.05133845,3749
0.051008545,3750
0.050673116,3751
0.050342612,3752
0.050006237,3753
0.049682926,3754
0.049355105,3755
0.049026612,3756
0.048702385,3757
0.048374683,3758
0.04805451,3759
0.047727764,3760
0.047403317,3761
0.047081422,3762
0.04676287,3763
0.046444308,3764
0.046125527,3765
0.045801442,3766
0.04548626,3767
0.045163352,3768
0.044845056,3769
0.04451902,3770
0.04420315,3771
0.043877527,3772
0.043563027,3773
0.043241564,3774
0.04292447,3775
0.04260437,3776
0.042290356,3777
0.041975204,3778
0.041658655,3779
0.041341938,3780
0.041028485,3781
0.040711474,3782
0.04039902,3783
0.04008175,3784
0.039769642,3785
0.039454833,3786
0.03914351,3787
0.038825784,3788
0.038512483,3789
0.03819743,3790
0.037886914,3791
0.037574105,3792
0.037263583,3793
0.036953002,3794
0.036647916,3795
0.036335737,3796
0.03602714,3797
0.035718802,3798
0.035419635,3799
0.035109527,3800
0.034801904,3801
0.03449635,3802
0.034191623,3803
0.033891123,3804
0.033591557,3805
0.03329064,3806
0.032996476,3807
0.032698657,3808
0.032403227,3809
0.032107145,3810
0.03181673,3811
0.03152264,3812
0.031230362,3813
0.03093786,3814
0.030644232,3815
0.030352253,3816
0.03005988,3817
0.029769426,3818
0.029480174,3819
0.029194128,3820
0.02891094,3821
0.02862618,3822
0.028343778,3823
0.02806073,3824
0.027783856,3825
0.027503103,3826
0.027227115,3827
0.026949925,3828
0.026668614,3829
0.026394613,3830
0.026121123,3831
0.025847582,3832
0.025573542,3833
0.025303999,3834
0.025037041,3835
0.024768524,3836
0.024500404,3837
0.024232844,3838
0.023969784,3839
0.0237078,3840
0.023447007,3841
0.023183782,3842
0.022924582,3843
0.022666415,3844
0.022408364,3845
0.022150505,3846
0.021893453,3847
0.021638032,3848
0.02138281,3849
0.021128226,3850
0.020877084,3851
0.02062627,3852
0.020378461,3853
0.020130355,3854
0.019882467,3855
0.01963563,3856
0.019389387,3857
0.01914641,3858
0.018903317,3859
0.018662037,3860
0.0184215,3861
0.018182334,3862
0.017943688,3863
0.01770719,3864
0.017471617,3865
0.01723722,3866
0.017006777,3867
0.016777037,3868
0.016547544,3869
0.016320778,3870
0.016094547,3871
0.015870184,3872
0.015647342,3873
0.015425643,3874
0.015206434,3875
0.014986502,3876
0.014770461,3877
0.01455422,3878
0.01434047,3879
0.014130213,3880
0.013919638,3881
0.0137124155,3882
0.0135056395,3883
0.01330259,3884
0.013100415,3885
0.012898267,3886
0.0126984725,3887
0.012500303,3888
0.012303707,3889
0.01210739,3890
0.0119145755,3891
0.01172051,3892
0.01153014,3893
0.011340633,3894
0.011152407,3895
0.010966945,3896
0.010782478,3897
0.010600564,3898
0.010419955,3899
0.010241898,3900
0.010063577,3901
0.009888354,3902
0.0097139,3903
0.009540974,3904
0.009370147,3905
0.009202084,3906
0.009034998,3907
0.0088710645,3908
0.008706863,3909
0.008546398,3910
0.008386866,3911
0.008229557,3912
0.00807196,3913
0.007919353,3914
0.0077670137,3915
0.0076172003,3916
0.0074692685,3917
0.0073234104,3918
0.0071797334,3919
0.0070385826,3920
0.0068980963,3921
0.006760667,3922
0.0066246553,3923
0.0064915786,3924
0.006359094,3925
0.0062292456,3926
0.006101128,3927
0.005975194,3928
0.005851064,3929
0.0057300264,3930
0.0056107985,3931
0.005494434,3932
0.0053794384,3933
0.005266764,3934
0.005156519,3935
0.0050477884,3936
0.0049425354,3937
0.0048392164,3938
0.0047378168,3939
0.004639461,3940
0.004542448,3941
0.004447764,3942
0.004355634,3943
0.00426602,3944
0.0041792993,3945
0.004095671,3946
0.0040134573,3947
0.003933489,3948
0.0038562024,3949
0.003781336,3950
0.0037084515,3951
0.0036387092,3952
0.0035706493,3953
0.0035055333,3954
0.0034424837,3955
0.0033826504,3956
0.0033245373,3957
0.0032697697,3958
0.0032160997,3959
0.003166451,3960
0.0031172058,3961
0.0030720348,3962
0.003027411,3963
0.0029869508,3964
0.0029470546,3965
0.0029111807,3966
0.0028753777,3967
0.0028436682,3968
0.002812372,3969
0.0027844128,3970
0.002756881,3971
0.0027327687,3972
0.0027089936,3973
0.0026888573,3974
0.002668866,3975
0.0026525324,3976
0.002635742,3977
0.0026222977,3978
0.0026090608,3979
0.0025986321,3980
0.002588259,3981
0.0025807354,3982
0.0025728666,3983
0.0025678375,3984
0.0025623424,3985
0.0025593715,3986
0.0025556681,3987
0.002554446,3988
0.0025525042,3989
0.002553029,3990
0.002552155,3991
0.0025540337,3992
0.0025544385,3993
0.0025571047,3994
0.0025581652,3995
0.0025617394,3996
0.0025636551,3997
0.0025680598,3998
0.0025705637,3999
0.0025749293,4000
0.002577663,4001
0.0025823568,4002
0.002585279,4003
0.0025902404,4004
0.0025934023,4005
0.0025988696,4006
0.002601784,4007
0.0026069272,4008
0.0026094543,4009
0.0026142541,4010
0.0026168602,4011
0.0026220405,4012
0.0026246863,4013
0.002629814,4014
0.00263239,4015
0.0026374094,4016
0.0026397565,4017
0.00264485,4018
0.002647145,4019
0.0026521012,4020
0.002654181,4021
0.0026593488,4022
0.0026617283,4023
0.002666796,4024
0.0026692105,4025
0.0026744413,4026
0.0026767214,4027
0.002682218,4028
0.002684745,4029
0.0026901502,4030
0.0026927555,4031
0.0026977935,4032
0.0027001675,4033
0.002705269,4034
0.0027076383,4035
0.0027129208,4036
0.0027155788,4037
0.0027210203,4038
0.0027233216,4039
0.0027283821,4040
0.0027306804,4041
0.002735946,4042
0.0027381885,4043
0.0027435417,4044
0.002746346,4045
0.0027518417,4046
0.0027543916,4047
0.002759841,4048
0.0027619856,4049
0.0027673661,4050
0.00276968,4051
0.0027748756,4052
0.0027775741,4053
0.0027827357,4054
0.0027851344,4055
0.0027903358,4056
0.0027926418,4057
0.00279792,4058
0.002800493,4059
0.0028060325,4060
0.0028087853,4061
0.0028138582,4062
0.002816296,4063
0.0028218364,4064
0.0028243426,4065
0.0028297654,4066
0.0028322483,4067
0.002837967,4068
0.0028406023,4069
0.0028461108,4070
0.0028486159,4071
0.0028511013,4072
0.0028541724,4073
0.0028573137,4074
0.0028613913,4075
0.002865417,4076
0.0028697513,4077
0.0028741278,4078
0.002878985,4079
0.0028843584,4080
0.0028894516,4081
0.002894631,4082
0.0029003306,4083
0.002906288,4084
0.0029123977,4085
0.0029186187,4086
0.0029250244,4087
0.0029314943,4088
0.0029379549,4089
0.002944778,4090
0.002951697,4091
0.0029584537,4092
0.002965337,4093
0.0029722322,4094
0.0029790404,4095
0.0029859135,4096
