# Effective beam window function
Bl,ell
0.9357276558876038,590
0.9355193376541138,591
0.9353082776069641,592
0.9350990056991577,593
0.9348887205123901,594
0.9346774220466614,595
0.9344655275344849,596
0.9342545866966248,597
0.934040904045105,598
0.933825671672821,599
0.9336135983467102,600
0.9333997368812561,601
0.9331867098808289,602
0.9329734444618225,603
0.9327611327171326,604
0.9325504302978516,605
0.9323358535766602,606
0.9321199655532837,607
0.9319028854370117,608
0.9316877722740173,609
0.9314727783203125,610
0.9312584400177002,611
0.931042492389679,612
0.9308245778083801,613
0.9306078553199768,614
0.9303866624832153,615
0.9301666021347046,616
0.9299482107162476,617
0.9297277331352234,618
0.9295076131820679,619
0.929284930229187,620
0.9290648698806763,621
0.9288432002067566,622
0.9286229610443115,623
0.9283987879753113,624
0.9281798005104065,625
0.9279612302780151,626
0.9277392029762268,627
0.9275187253952026,628
0.9272990226745605,629
0.9270777106285095,630
0.9268582463264465,631
0.9266364574432373,632
0.9264162182807922,633
0.9261919856071472,634
0.9259710907936096,635
0.9257487058639526,636
0.9255250692367554,637
0.9253028631210327,638
0.9250777959823608,639
0.9248510003089905,640
0.9246258735656738,641
0.9243983626365662,642
0.9241738319396973,643
0.9239494204521179,644
0.9237211346626282,645
0.923496663570404,646
0.9232720136642456,647
0.9230455756187439,648
0.922818660736084,649
0.9225929379463196,650
0.9223630428314209,651
0.9221361875534058,652
0.9219083189964294,653
0.9216783046722412,654
0.9214490652084351,655
0.9212169647216797,656
0.9209872484207153,657
0.9207576513290405,658
0.9205265045166016,659
0.9202951192855835,660
0.9200618267059326,661
0.9198282361030579,662
0.9195941686630249,663
0.9193611145019531,664
0.9191237688064575,665
0.9188882112503052,666
0.918654203414917,667
0.9184199571609497,668
0.9181827902793884,669
0.917945384979248,670
0.9177107810974121,671
0.9174746870994568,672
0.9172393083572388,673
0.9170050024986267,674
0.9167737364768982,675
0.9165375828742981,676
0.916301429271698,677
0.9160656929016113,678
0.9158297777175903,679
0.915592610836029,680
0.9153579473495483,681
0.9151206612586975,682
0.9148845076560974,683
0.9146451354026794,684
0.9144085645675659,685
0.9141671061515808,686
0.9139286875724792,687
