# CIBxCMB lensing power spectra
# Lensing potential phi is used (not kappa)
# Columns are ell and Cl (not l^3*Cl)
# Units are Jy
Cl,ell
-1.7904312209187e-10,1981
-3.238734661207821e-10,1982
-2.766213067371177e-10,1983
-8.629940209095922e-11,1984
1.8531295624772573e-10,1985
5.006138681144782e-10,1986
8.325546149045365e-10,1987
1.1284320615566793e-09,1988
1.3053230141973266e-09,1989
1.2952017217258276e-09,1990
1.1005552596789563e-09,1991
8.053266152620014e-10,1992
5.267877590188815e-10,1993
3.474184712578231e-10,1994
2.7935287446755455e-10,1995
2.8033968851368817e-10,1996
2.9798923063292113e-10,1997
3.0624929312049403e-10,1998
3.154821446172254e-10,1999
3.591571440082861e-10,2000
4.682323662835469e-10,2001
6.442016811129644e-10,2002
8.442876771534699e-10,2003
9.932400485854924e-10,2004
1.0234171348817075e-09,2005
9.209814004924449e-10,2006
7.435290172752299e-10,2007
5.912510043744003e-10,2008
5.49185691440747e-10,2009
6.407577294678433e-10,2010
8.226508603817967e-10,2011
1.0194180657483682e-09,2012
1.171094335173587e-09,2013
1.2643232481301004e-09,2014
1.331400278498067e-09,2015
1.4195441124734906e-09,2016
1.5486896357269467e-09,2017
1.6862970964567898e-09,2018
1.762216379714592e-09,2019
1.7193272119692466e-09,2020
1.562333043916588e-09,2021
1.360824221230085e-09,2022
1.1989514192915978e-09,2023
1.1139444796850666e-09,2024
1.0785137550167906e-09,2025
1.0404281683515951e-09,2026
9.76979952962313e-10,2027
9.105405932803346e-10,2028
8.749627879340052e-10,2029
8.72768450867064e-10,2030
8.67357209224265e-10,2031
8.14130626463712e-10,2032
6.975094128412216e-10,2033
5.431268154599934e-10,2034
4.028108668870991e-10,2035
3.282258299714167e-10,2036
3.4584596628947983e-10,2037
4.4021356052119116e-10,2038
5.564947430541611e-10,2039
6.318367020662487e-10,2040
6.421407651269408e-10,2041
6.249323460697876e-10,2042
6.479789495485066e-10,2043
7.423758959649013e-10,2044
8.608291970414563e-10,2045
9.059698970514832e-10,2046
8.082645862022486e-10,2047
